nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,6,42,380,33.53927625772286,[],1
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,7,27,407,35.92233009708738,[],1
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,8,13,420,37.06972639011474,[],1
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,9,6,426,37.59929390997352,[],1
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,10,6,432,38.128861429832305,[],1
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,11,1,433,38.2171226831421,[],1
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,12,2,435,38.39364518976169,[],1
8,12,0.1,8,"[104, 332, 15, 22, 41, 40, 195, 232]",8,13,0,435,38.39364518976169,[],1
8,12,0.1,3,"[563, 577, 354]",11,14,0,438,38.658428949691086,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,1,53,64,5.648720211827008,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,2,73,137,12.09179170344219,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,3,83,220,19.41747572815534,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,4,83,303,26.74315975286849,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,5,52,355,31.332744924977934,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,6,34,389,34.33362753751103,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,7,24,413,36.45189761694616,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,8,15,428,37.775816416593116,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,9,4,432,38.128861429832305,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,10,3,435,38.39364518976169,[],1
8,12,0.1,11,"[104, 332, 15, 22, 41, 40, 195, 232, 20, 75, 23]",11,11,0,435,38.39364518976169,[],1
